attackid,sessionid,repeated,severity,attack,service,srcip,dstip,srcport,dstport,subtype,eventtype
12525,9347267,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35507,0,ips,signature
12525,9347268,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35511,0,ips,signature
12525,9347269,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35515,0,ips,signature
12525,9347270,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35518,0,ips,signature
12525,9347271,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35522,0,ips,signature
12525,9347272,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35526,0,ips,signature
12525,9347273,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35530,0,ips,signature
12525,9347274,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35534,0,ips,signature
12525,9347275,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35538,0,ips,signature
12525,9347276,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35542,0,ips,signature
12525,9347277,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35546,0,ips,signature
12525,9347278,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35549,0,ips,signature
12525,9347279,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35553,0,ips,signature
12525,9347280,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35557,0,ips,signature
12525,9347281,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35561,0,ips,signature
12525,9347282,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35565,0,ips,signature
12525,9347283,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35568,0,ips,signature
12525,9347284,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35572,0,ips,signature
12525,9347285,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35576,0,ips,signature
12525,9347286,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35580,0,ips,signature
12525,9347287,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35584,0,ips,signature
12525,9347288,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35587,0,ips,signature
12525,9347289,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35591,0,ips,signature
12525,9347290,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35595,0,ips,signature
12525,9347291,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35599,0,ips,signature
12525,9347292,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35600,0,ips,signature
12525,9347293,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35601,0,ips,signature
12525,9347294,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35602,0,ips,signature
12525,9347295,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35616,0,ips,signature
12525,9347296,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35620,0,ips,signature
12525,9347297,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35624,0,ips,signature
12525,9347298,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35628,0,ips,signature
12525,9347299,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35632,0,ips,signature
12525,9347300,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35635,0,ips,signature
12525,9347301,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35639,0,ips,signature
12525,9347302,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35643,0,ips,signature
12525,9347303,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35647,0,ips,signature
12525,9347304,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35651,0,ips,signature
12525,9347305,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35655,0,ips,signature
12525,9347306,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35659,0,ips,signature
12525,9347307,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35663,0,ips,signature
12525,9347308,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35667,0,ips,signature
12525,9347309,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35671,0,ips,signature
12525,9347310,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35675,0,ips,signature
12525,9347311,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35678,0,ips,signature
12525,9347312,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35682,0,ips,signature
12525,9347313,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35685,0,ips,signature
12525,9347314,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35690,0,ips,signature
12525,9347315,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35694,0,ips,signature
12525,9347316,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35698,0,ips,signature
12525,9347317,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35702,0,ips,signature
12525,9347318,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35705,0,ips,signature
12525,9347319,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35709,0,ips,signature
12525,9347320,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35713,0,ips,signature
12525,9347321,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35717,0,ips,signature
12525,9347322,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35721,0,ips,signature
12525,9347323,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35724,0,ips,signature
12525,9347324,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35728,0,ips,signature
12525,9347325,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35732,0,ips,signature
12525,9347326,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35736,0,ips,signature
12525,9347327,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35740,0,ips,signature
12525,9347328,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35744,0,ips,signature
12525,9347329,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35748,0,ips,signature
12525,9347330,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35751,0,ips,signature
12525,9347331,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35755,0,ips,signature
12525,9347332,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35758,0,ips,signature
12525,9347333,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35763,0,ips,signature
12525,9347334,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35767,0,ips,signature
12525,9347335,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35771,0,ips,signature
12525,9347336,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35775,0,ips,signature
12525,9347337,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35778,0,ips,signature
12525,9347338,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35782,0,ips,signature
12525,9347339,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35786,0,ips,signature
12525,9347340,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35790,0,ips,signature
12525,9347341,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35794,0,ips,signature
12525,9347342,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35798,0,ips,signature
12525,9347343,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35801,0,ips,signature
12525,9347344,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35805,0,ips,signature
12525,9347345,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35809,0,ips,signature
12525,9347346,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35813,0,ips,signature
12525,9347347,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35816,0,ips,signature
12525,9347348,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35821,0,ips,signature
12525,9347349,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35824,0,ips,signature
12525,9347350,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35828,0,ips,signature
12525,9347351,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35832,0,ips,signature
12525,9347352,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35836,0,ips,signature
12525,9347353,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35840,0,ips,signature
12525,9347354,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35843,0,ips,signature
12525,9347355,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35847,0,ips,signature
12525,9347356,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35851,0,ips,signature
12525,9347357,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35854,0,ips,signature
12525,9347358,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35859,0,ips,signature
12525,9347359,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35862,0,ips,signature
12525,9347360,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35866,0,ips,signature
12525,9347361,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35870,0,ips,signature
12525,9347362,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35874,0,ips,signature
12525,9347363,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35878,0,ips,signature
12525,9347364,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35881,0,ips,signature
12525,9347365,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35886,0,ips,signature
12525,9347366,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35890,0,ips,signature
12525,9347367,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35894,0,ips,signature
12525,9347368,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35898,0,ips,signature
12525,9347369,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35901,0,ips,signature
12525,9347370,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35905,0,ips,signature
12525,9347371,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35909,0,ips,signature
12525,9347372,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35913,0,ips,signature
12525,9347373,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35917,0,ips,signature
12525,9347374,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35920,0,ips,signature
12525,9347375,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35924,0,ips,signature
12525,9347376,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35928,0,ips,signature
12525,9347377,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35932,0,ips,signature
12525,9347378,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35936,0,ips,signature
12525,9347379,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35939,0,ips,signature
12525,9347380,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35943,0,ips,signature
12525,9347381,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35947,0,ips,signature
12525,9347382,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35950,0,ips,signature
12525,9347383,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35955,0,ips,signature
12525,9347384,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35959,0,ips,signature
12525,9347385,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35962,0,ips,signature
12525,9347386,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35966,0,ips,signature
12525,9347387,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35970,0,ips,signature
12525,9347388,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35974,0,ips,signature
12525,9347389,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35978,0,ips,signature
12525,9347390,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35982,0,ips,signature
12525,9347391,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35985,0,ips,signature
12525,9347392,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35989,0,ips,signature
12525,9347393,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35993,0,ips,signature
12525,9347394,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,35997,0,ips,signature
12525,9347395,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36001,0,ips,signature
12525,9347396,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36005,0,ips,signature
12525,9347397,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36008,0,ips,signature
12525,9347398,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36012,0,ips,signature
12525,9347399,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36016,0,ips,signature
12525,9347400,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36020,0,ips,signature
12525,9347401,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36024,0,ips,signature
12525,9347402,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36028,0,ips,signature
12525,9347403,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36032,0,ips,signature
12525,9347404,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36035,0,ips,signature
12525,9347405,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36039,0,ips,signature
12525,9347406,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36043,0,ips,signature
12525,9347407,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36047,0,ips,signature
12525,9347408,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36051,0,ips,signature
12525,9347409,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36055,0,ips,signature
12525,9347410,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36059,0,ips,signature
12525,9347411,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36063,0,ips,signature
12525,9347412,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36067,0,ips,signature
12525,9347413,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36071,0,ips,signature
12525,9347414,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36074,0,ips,signature
12525,9347415,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36076,0,ips,signature
12525,9347416,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36082,0,ips,signature
12525,9347417,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36086,0,ips,signature
12525,9347418,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36090,0,ips,signature
12525,9347419,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36094,0,ips,signature
12525,9347420,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36098,0,ips,signature
12525,9347421,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36103,0,ips,signature
12525,9347422,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36107,0,ips,signature
12525,9347423,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36110,0,ips,signature
12525,9347424,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36114,0,ips,signature
12525,9347425,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36118,0,ips,signature
12525,9347426,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36122,0,ips,signature
12525,9347427,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36126,0,ips,signature
12525,9347428,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36130,0,ips,signature
12525,9347429,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36134,0,ips,signature
12525,9347430,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36138,0,ips,signature
12525,9347431,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36142,0,ips,signature
12525,9347432,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36146,0,ips,signature
12525,9347433,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36150,0,ips,signature
12525,9347434,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36153,0,ips,signature
12525,9347435,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36157,0,ips,signature
12525,9347436,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36161,0,ips,signature
12525,9347437,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36165,0,ips,signature
12525,9347438,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36169,0,ips,signature
12525,9347439,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36173,0,ips,signature
12525,9347440,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36177,0,ips,signature
12525,9347441,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36180,0,ips,signature
12525,9347442,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36184,0,ips,signature
12525,9347443,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36188,0,ips,signature
12525,9347444,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36192,0,ips,signature
12525,9347445,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36196,0,ips,signature
12525,9347446,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36200,0,ips,signature
12525,9347447,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36204,0,ips,signature
12525,9347448,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36208,0,ips,signature
12525,9347449,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36209,0,ips,signature
12525,9347450,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36215,0,ips,signature
12525,9347451,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36219,0,ips,signature
12525,9347452,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36223,0,ips,signature
12525,9347453,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36227,0,ips,signature
12525,9347454,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36231,0,ips,signature
12525,9347455,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36234,0,ips,signature
12525,9347456,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36238,0,ips,signature
12525,9347457,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36243,0,ips,signature
12525,9347458,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36247,0,ips,signature
12525,9347459,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36251,0,ips,signature
12525,9347460,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36254,0,ips,signature
12525,9347461,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36258,0,ips,signature
12525,9347462,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36262,0,ips,signature
12525,9347463,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36266,0,ips,signature
12525,9347464,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36270,0,ips,signature
12525,9347465,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36274,0,ips,signature
12525,9347466,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36277,0,ips,signature
12525,9347467,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36281,0,ips,signature
12525,9347468,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36285,0,ips,signature
12525,9347469,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36289,0,ips,signature
12525,9347470,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36293,0,ips,signature
12525,9347471,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36297,0,ips,signature
12525,9347472,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36300,0,ips,signature
12525,9347473,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36304,0,ips,signature
12525,9347474,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36308,0,ips,signature
12525,9347475,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36312,0,ips,signature
12525,9347476,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36316,0,ips,signature
12525,9347477,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36320,0,ips,signature
12525,9347478,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36324,0,ips,signature
12525,9347479,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36328,0,ips,signature
12525,9347480,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36332,0,ips,signature
12525,9347481,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36336,0,ips,signature
12525,9347482,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36340,0,ips,signature
12525,9347483,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36344,0,ips,signature
12525,9347484,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36348,0,ips,signature
12525,9347485,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36351,0,ips,signature
12525,9347486,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36355,0,ips,signature
12525,9347487,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36359,0,ips,signature
12525,9347488,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36363,0,ips,signature
12525,9347489,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36367,0,ips,signature
12525,9347490,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36370,0,ips,signature
12525,9347491,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36374,0,ips,signature
12525,9347492,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36378,0,ips,signature
12525,9347493,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36382,0,ips,signature
12525,9347494,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36386,0,ips,signature
12525,9347495,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36390,0,ips,signature
12525,9347496,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36394,0,ips,signature
12525,9347497,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36398,0,ips,signature
12525,9347498,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36401,0,ips,signature
12525,9347499,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36406,0,ips,signature
12525,9347500,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36410,0,ips,signature
12525,9347501,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36414,0,ips,signature
12525,9347502,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36418,0,ips,signature
12525,9347503,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36421,0,ips,signature
12525,9347504,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36425,0,ips,signature
12525,9347505,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36429,0,ips,signature
12525,9347506,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36433,0,ips,signature
12525,9347507,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36437,0,ips,signature
12525,9347508,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36441,0,ips,signature
12525,9347509,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36445,0,ips,signature
12525,9347510,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36448,0,ips,signature
12525,9347511,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36452,0,ips,signature
12525,9347512,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36456,0,ips,signature
12525,9347513,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36460,0,ips,signature
12525,9347514,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36464,0,ips,signature
12525,9347515,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36468,0,ips,signature
12525,9347516,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36471,0,ips,signature
12525,9347517,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36475,0,ips,signature
12525,9347518,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36479,0,ips,signature
12525,9347519,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36483,0,ips,signature
12525,9347520,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36487,0,ips,signature
12525,9347521,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36491,0,ips,signature
12525,9347522,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36494,0,ips,signature
12525,9347523,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36498,0,ips,signature
12525,9347524,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36502,0,ips,signature
12525,9347525,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36507,0,ips,signature
12525,9347526,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36510,0,ips,signature
12525,9347527,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36514,0,ips,signature
12525,9347528,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36518,0,ips,signature
12525,9347529,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36522,0,ips,signature
12525,9347530,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36526,0,ips,signature
12525,9347531,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36530,0,ips,signature
12525,9347532,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36534,0,ips,signature
12525,9347533,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36537,0,ips,signature
12525,9347534,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,36541,0,ips,signature
